lat,lon,pgv,lnpgv_uncertainty
46.9417,8.7417,1.852e-05,0.4976
46.9417,8.75,1.359e-05,0.4976
46.9417,8.7583,1.191e-05,0.4976
46.9417,8.7667,1.649e-05,0.4976
46.9417,8.775,1.174e-05,0.4976
46.9417,8.7833,1.172e-05,0.4976
46.9417,8.7917,1.176e-05,0.4976
46.9417,8.8,1.166e-05,0.4976
46.9417,8.8083,1.267e-05,0.4977
46.9417,8.8167,1.182e-05,0.4977
46.9417,8.825,1.185e-05,0.4977
46.9417,8.8333,1.891e-05,0.4977
46.9417,8.8417,1.149e-05,0.4977
46.9417,8.85,1.255e-05,0.4977
46.9417,8.8583,1.138e-05,0.4977
46.9417,8.8667,1.551e-05,0.4977
46.9417,8.875,1.264e-05,0.4977
46.9417,8.8833,1.271e-05,0.4978
46.9417,8.8917,1.409e-05,0.4978
46.9417,8.9,1.794e-05,0.4978
46.9417,8.9083,1.583e-05,0.4978
46.9417,8.9167,1.507e-05,0.4978
46.9417,8.925,1.715e-05,0.4978
46.9417,8.9333,1.224e-05,0.4978
46.9417,8.9417,1.073e-05,0.4979
46.9417,8.95,1.836e-05,0.4979
46.9417,8.9583,1.039e-05,0.4979
46.9417,8.9667,1.886e-05,0.4979
46.9417,8.975,1.771e-05,0.4979
46.9417,8.9833,1.418e-05,0.4979
46.9417,8.9917,1.405e-05,0.4979
46.9417,9,1.492e-05,0.498
46.9417,9.0083,1.572e-05,0.498
46.9417,9.0167,1.365e-05,0.498
46.9417,9.025,1.539e-05,0.498
46.9417,9.0333,1.287e-05,0.498
46.9417,9.0417,1.685e-05,0.498
46.9417,9.05,1.315e-05,0.498
46.9417,9.0583,1.87e-05,0.4981
46.9417,9.0667,1.264e-05,0.4981
46.9417,9.075,1.502e-05,0.4981
46.9417,9.0833,1.649e-05,0.4981
46.9417,9.0917,1.464e-05,0.4981
46.9417,9.1,1.344e-05,0.4981
46.9417,9.1083,1.294e-05,0.4981
46.9417,9.1167,1.676e-05,0.4982
46.9417,9.125,1.207e-05,0.4982
46.9417,9.1333,1.267e-05,0.4982
46.9417,9.1417,1.106e-05,0.4982
46.9417,9.15,1.11e-05,0.4982
46.9417,9.1583,1.166e-05,0.4982
46.9417,9.1667,1.195e-05,0.4983
46.9417,9.175,1.22e-05,0.4983
46.9417,9.1833,1.051e-05,0.4983
46.9417,9.1917,1.077e-05,0.4983
46.9417,9.2,1.271e-05,0.4983
46.9417,9.2083,1.19e-05,0.4983
46.9417,9.2167,1.214e-05,0.4983
46.9417,9.225,1.282e-05,0.4983
46.9417,9.2333,1.466e-05,0.4984
46.9417,9.2417,1.176e-05,0.4984
46.9417,9.25,1.544e-05,0.4984
46.9417,9.2583,1.085e-05,0.4984
46.9417,9.2667,1.02e-05,0.4984
46.9417,9.275,1.368e-05,0.4984
46.9417,9.2833,1.03e-05,0.4984
46.9417,9.2917,1.218e-05,0.4984
46.9417,9.3,1.429e-05,0.4985
46.9417,9.3083,1.161e-05,0.4985
46.9417,9.3167,1.228e-05,0.4985
46.9417,9.325,1.201e-05,0.4985
46.9417,9.3333,1.268e-05,0.4985
46.9417,9.3417,1.047e-05,0.4985
46.9417,9.35,1.02e-05,0.4985
46.9417,9.3583,1.104e-05,0.4985
46.9417,9.3667,1.038e-05,0.4985
46.9417,9.375,1.005e-05,0.4986
46.9417,9.3833,1.044e-05,0.4986
46.9417,9.3917,1.082e-05,0.4986
46.9417,9.4,1.186e-05,0.4986
46.9417,9.4083,1.031e-05,0.4986
46.9417,9.4167,8.06e-06,0.4986
46.9417,9.425,8.133e-06,0.4986
46.9417,9.4333,8.954e-06,0.4986
46.9417,9.4417,1.01e-05,0.4986
46.9417,9.45,9.596e-06,0.4986
46.9417,9.4583,9.124e-06,0.4986
46.9417,9.4667,7.598e-06,0.4986
46.9417,9.475,1.637e-05,0.4987
46.9417,9.4833,7.604e-06,0.4987
46.9417,9.4917,7.682e-06,0.4987
46.9417,9.5,7.996e-06,0.4987
46.9417,9.5083,7.767e-06,0.4987
46.9417,9.5167,8.844e-06,0.4987
46.9417,9.525,7.524e-06,0.4987
46.9417,9.5333,8.406e-06,0.4987
46.9417,9.5417,2.273e-05,0.4987
46.9417,9.55,3.457e-05,0.4987
46.9417,9.5583,4.64e-05,0.4987
46.9417,9.5667,1.25e-05,0.4987
46.9417,9.575,1.243e-05,0.4987
46.9417,9.5833,1.065e-05,0.4987
46.9417,9.5917,6.943e-06,0.4987
46.9417,9.6,1.034e-05,0.4987
46.9417,9.6083,8.277e-06,0.4987
46.9417,9.6167,1.077e-05,0.4987
46.9417,9.625,7.395e-06,0.4988
46.9417,9.6333,7.639e-06,0.4988
46.9417,9.6417,9.685e-06,0.4988
46.9417,9.65,1e-05,0.4988
46.9417,9.6583,1.124e-05,0.4988
46.9417,9.6667,9.544e-06,0.4988
46.9417,9.675,7.601e-06,0.4988
46.9417,9.6833,1.031e-05,0.4988
46.9417,9.6917,1.005e-05,0.4988
46.9417,9.7,7.503e-06,0.4988
46.9417,9.7083,1.054e-05,0.4988
46.9417,9.7167,1.018e-05,0.4988
46.9417,9.725,8.833e-06,0.4988
46.9417,9.7333,9.902e-06,0.4988
46.9417,9.7417,1.085e-05,0.4988
46.9417,9.75,1.018e-05,0.4988
46.9417,9.7583,7.827e-06,0.4988
46.9417,9.7667,7.195e-06,0.4988
46.9417,9.775,8.335e-06,0.4988
46.9417,9.7833,7.145e-06,0.4988
46.9417,9.7917,6.558e-06,0.4988
46.9417,9.8,1.039e-05,0.4988
46.9417,9.8083,6.179e-06,0.4988
46.9417,9.8167,6.069e-06,0.4988
46.9417,9.825,9.614e-06,0.4988
46.9417,9.8333,1.045e-05,0.4988
46.9417,9.8417,9.587e-06,0.4988
46.9417,9.85,6.002e-06,0.4988
46.9417,9.8583,5.92e-06,0.4988
46.9417,9.8667,5.924e-06,0.4988
46.9417,9.875,5.89e-06,0.4988
46.9417,9.8833,6.858e-06,0.4988
46.9417,9.8917,6.03e-06,0.4988
46.9417,9.9,7.898e-06,0.4988
46.9417,9.9083,7.828e-06,0.4988
46.9417,9.9167,5.755e-06,0.4988
46.9417,9.925,5.745e-06,0.4988
46.9417,9.9333,6.862e-06,0.4988
46.9417,9.9417,8.749e-06,0.4988
46.9417,9.95,5.84e-06,0.4988
46.9417,9.9583,9.036e-06,0.4988
46.9417,9.9667,5.729e-06,0.4988
46.9417,9.975,6.369e-06,0.4988
46.9417,9.9833,7.274e-06,0.4988
46.9417,9.9917,5.735e-06,0.4988
46.9417,10,5.827e-06,0.4988
46.9417,10.0083,5.503e-06,0.4988
46.9417,10.0167,6.331e-06,0.4988
46.9417,10.025,5.509e-06,0.4988
46.9417,10.0333,5.441e-06,0.4988
46.9417,10.0417,5.544e-06,0.4988
46.9417,10.05,5.4e-06,0.4988
46.9417,10.0583,5.413e-06,0.4988
46.9417,10.0667,5.463e-06,0.4988
46.9417,10.075,5.223e-06,0.4988
46.9417,10.0833,5.408e-06,0.4988
46.9417,10.0917,5.885e-06,0.4988
46.9417,10.1,7.079e-06,0.4988
46.9417,10.1083,5.447e-06,0.4988
46.9417,10.1167,5.218e-06,0.4988
46.9417,10.125,6.138e-06,0.4988
46.9417,10.1333,5.281e-06,0.4988
46.9417,10.1417,8.144e-06,0.4988
46.9417,10.15,7.052e-06,0.4988
46.9417,10.1583,5.196e-06,0.4988
46.9417,10.1667,5.265e-06,0.4988
46.9417,10.175,4.955e-06,0.4988
46.9417,10.1833,7.443e-06,0.4988
46.9417,10.1917,4.937e-06,0.4988
46.9417,10.2,4.961e-06,0.4988
46.9417,10.2083,4.866e-06,0.4988
46.9417,10.2167,7.248e-06,0.4988
46.9417,10.225,6.59e-06,0.4988
46.9417,10.2333,4.852e-06,0.4988
46.9417,10.2417,4.81e-06,0.4988
46.9417,10.25,4.889e-06,0.4988
46.9417,10.2583,6.047e-06,0.4988
46.9417,10.2667,8.095e-06,0.4988
46.9417,10.275,7.341e-06,0.4988
46.9417,10.2833,6.59e-06,0.4988
46.9417,10.2917,6.747e-06,0.4988
46.9417,10.3,5.204e-06,0.4988
46.9417,10.3083,5.317e-06,0.4988
46.9417,10.3167,8.005e-06,0.4988
46.9417,10.325,4.54e-06,0.4988
46.9417,10.3333,4.384e-06,0.4988
46.9417,10.3417,4.814e-06,0.4988
46.9417,10.35,6.86e-06,0.4988
46.9417,10.3583,7.238e-06,0.4988
46.9417,10.3667,5.518e-06,0.4988
46.9417,10.375,5.678e-06,0.4988
46.9417,10.3833,5.478e-06,0.4988
46.9417,10.3917,7.128e-06,0.4988
46.9417,10.4,5.429e-06,0.4988
46.9417,10.4083,5.645e-06,0.4988
46.9417,10.4167,5.306e-06,0.4988
46.9417,10.425,4.285e-06,0.4988
46.9417,10.4333,4.228e-06,0.4988
46.9417,10.4417,4.192e-06,0.4989
46.9417,10.45,4.967e-06,0.4989
46.9417,10.4583,4.966e-06,0.4989
46.9417,10.4667,5.403e-06,0.4989
46.9417,10.475,5.867e-06,0.4989
46.9417,10.4833,5.642e-06,0.4989
46.9417,10.4917,5.281e-06,0.4989
46.9417,10.5,6.031e-06,0.4989
46.9417,10.5083,5.306e-06,0.4989
46.9417,10.5167,4.765e-06,0.4989
46.9417,10.525,6.43e-06,0.4989
46.9417,10.5333,5.083e-06,0.4989
46.9417,10.5417,4.404e-06,0.4989
46.9417,10.55,5.018e-06,0.4989
46.9417,10.5583,5.913e-06,0.4989
46.9417,10.5667,4.982e-06,0.4989
46.9417,10.575,5.936e-06,0.4989
46.9417,10.5833,5.279e-06,0.4989
46.9417,10.5917,5.205e-06,0.4989
46.9417,10.6,4.314e-06,0.4989
46.9333,5.9,1.784e-05,0.4988
46.9333,5.9083,1.793e-05,0.4988
46.9333,5.9167,1.803e-05,0.4988
46.9333,5.925,1.812e-05,0.4988
46.9333,5.9333,1.822e-05,0.4988
46.9333,5.9417,1.832e-05,0.4988
46.9333,5.95,1.842e-05,0.4988
46.9333,5.9583,1.851e-05,0.4988
46.9333,5.9667,1.861e-05,0.4988
46.9333,5.975,1.871e-05,0.4988
46.9333,5.9833,1.881e-05,0.4988
46.9333,5.9917,1.891e-05,0.4988
46.9333,6,3.073e-05,0.4988
46.9333,6.0083,3.089e-05,0.4988
46.9333,6.0167,3.105e-05,0.4988
46.9333,6.025,3.122e-05,0.4988
46.9333,6.0333,1.942e-05,0.4988
46.9333,6.0417,1.952e-05,0.4988
46.9333,6.05,1.963e-05,0.4988
46.9333,6.0583,1.973e-05,0.4988
46.9333,6.0667,3.206e-05,0.4988
46.9333,6.075,3.224e-05,0.4988
46.9333,6.0833,3.241e-05,0.4988
46.9333,6.0917,3.258e-05,0.4988
46.9333,6.1,3.276e-05,0.4988
46.9333,6.1083,3.293e-05,0.4988
46.9333,6.1167,3.311e-05,0.4988
46.9333,6.125,3.329e-05,0.4988
46.9333,6.1333,3.346e-05,0.4988
46.9333,6.1417,3.364e-05,0.4988
46.9333,6.15,3.382e-05,0.4988
46.9333,6.1583,3.401e-05,0.4988
46.9333,6.1667,3.419e-05,0.4988
46.9333,6.175,3.437e-05,0.4988
46.9333,6.1833,3.456e-05,0.4988
46.9333,6.1917,3.474e-05,0.4988
46.9333,6.2,3.493e-05,0.4988
46.9333,6.2083,3.512e-05,0.4988
46.9333,6.2167,3.531e-05,0.4988
46.9333,6.225,3.55e-05,0.4988
46.9333,6.2333,3.569e-05,0.4988
46.9333,6.2417,3.588e-05,0.4988
46.9333,6.25,3.607e-05,0.4988
46.9333,6.2583,3.627e-05,0.4988
46.9333,6.2667,3.646e-05,0.4988
46.9333,6.275,3.666e-05,0.4988
46.9333,6.2833,3.686e-05,0.4988
46.9333,6.2917,3.705e-05,0.4988
46.9333,6.3,4.009e-05,0.4988
46.9333,6.3083,4.031e-05,0.4988
46.9333,6.3167,3.693e-05,0.4988
46.9333,6.325,6.155e-05,0.4988
46.9333,6.3333,3.635e-05,0.4988
46.9333,6.3417,3.532e-05,0.4988
46.9333,6.35,1.611e-05,0.4988
46.9333,6.3583,4.319e-05,0.4988
46.9333,6.3667,2.116e-05,0.4988
46.9333,6.375,1.238e-05,0.4988
46.9333,6.3833,1.727e-05,0.4988
46.9333,6.3917,2.169e-05,0.4988
46.9333,6.4,2.028e-05,0.4988
46.9333,6.4083,2.063e-05,0.4988
46.9333,6.4167,1.442e-05,0.4988
46.9333,6.425,1.721e-05,0.4988
46.9333,6.4333,1.702e-05,0.4988
46.9333,6.4417,1.301e-05,0.4988
46.9333,6.45,1.727e-05,0.4988
46.9333,6.4583,1.852e-05,0.4988
46.9333,6.4667,2.148e-05,0.4988
46.9333,6.475,2.156e-05,0.4988
46.9333,6.4833,2.253e-05,0.4988
46.9333,6.4917,2.173e-05,0.4988
46.9333,6.5,2.002e-05,0.4988
46.9333,6.5083,2.329e-05,0.4988
46.9333,6.5167,2.3e-05,0.4988
46.9333,6.525,2.293e-05,0.4987
46.9333,6.5333,2.193e-05,0.4987
46.9333,6.5417,2.383e-05,0.4987
46.9333,6.55,2.176e-05,0.4987
46.9333,6.5583,2.412e-05,0.4987
46.9333,6.5667,2.394e-05,0.4987
46.9333,6.575,2.452e-05,0.4987
46.9333,6.5833,2.235e-05,0.4987
46.9333,6.5917,2.071e-05,0.4987
46.9333,6.6,2.084e-05,0.4987
46.9333,6.6083,1.305e-05,0.4987
46.9333,6.6167,2.036e-05,0.4987
46.9333,6.625,1.594e-05,0.4987
46.9333,6.6333,1.661e-05,0.4987
46.9333,6.6417,1.532e-05,0.4987
46.9333,6.65,2.012e-05,0.4987
46.9333,6.6583,5.776e-05,0.4987
46.9333,6.6667,3.256e-05,0.4987
46.9333,6.675,2.186e-05,0.4986
46.9333,6.6833,2.034e-05,0.4986
46.9333,6.6917,1.512e-05,0.4986
46.9333,6.7,1.449e-05,0.4986
46.9333,6.7083,1.852e-05,0.4986
46.9333,6.7167,1.93e-05,0.4986
46.9333,6.725,1.868e-05,0.4986
46.9333,6.7333,1.532e-05,0.4986
46.9333,6.7417,2.642e-05,0.4986
46.9333,6.75,2.6e-05,0.4986
46.9333,6.7583,1.448e-05,0.4986
46.9333,6.7667,1.51e-05,0.4985
46.9333,6.775,1.519e-05,0.4985
46.9333,6.7833,1.631e-05,0.4985
46.9333,6.7917,1.732e-05,0.4985
46.9333,6.8,2.471e-05,0.4985
46.9333,6.8083,2.496e-05,0.4985
46.9333,6.8167,3.861e-05,0.4985
46.9333,6.825,3.977e-05,0.4985
46.9333,6.8333,3.916e-05,0.4985
46.9333,6.8417,3.543e-05,0.4984
46.9333,6.85,3.26e-05,0.4984
46.9333,6.8583,3.276e-05,0.4984
46.9333,6.8667,3.292e-05,0.4984
46.9333,6.875,3.309e-05,0.4984
46.9333,6.8833,3.325e-05,0.4984
46.9333,6.8917,3.342e-05,0.4984
46.9333,6.9,3.358e-05,0.4984
46.9333,6.9083,3.375e-05,0.4983
46.9333,6.9167,3.391e-05,0.4983
46.9333,6.925,3.408e-05,0.4983
46.9333,6.9333,3.424e-05,0.4983
46.9333,6.9417,3.441e-05,0.4983
46.9333,6.95,3.457e-05,0.4983
46.9333,6.9583,3.474e-05,0.4983
46.9333,6.9667,5.216e-05,0.4982
46.9333,6.975,2.883e-05,0.4982
46.9333,6.9833,4.298e-05,0.4982
46.9333,6.9917,3.36e-05,0.4982
46.9333,7,3.107e-05,0.4982
46.9333,7.0083,3.279e-05,0.4982
46.9333,7.0167,3.247e-05,0.4982
46.9333,7.025,3.288e-05,0.4981
46.9333,7.0333,3.073e-05,0.4981
46.9333,7.0417,3.048e-05,0.4981
46.9333,7.05,3.845e-05,0.4981
46.9333,7.0583,3.674e-05,0.4981
46.9333,7.0667,3.69e-05,0.4981
46.9333,7.075,3.707e-05,0.4981
46.9333,7.0833,3.723e-05,0.498
46.9333,7.0917,3.74e-05,0.498
46.9333,7.1,3.756e-05,0.498
46.9333,7.1083,3.773e-05,0.498
46.9333,7.1167,7.672e-05,0.498
46.9333,7.125,4.806e-05,0.498
46.9333,7.1333,3.337e-05,0.4979
46.9333,7.1417,3.224e-05,0.4979
46.9333,7.15,3.388e-05,0.4979
46.9333,7.1583,4.099e-05,0.4979
46.9333,7.1667,5.125e-05,0.4979
46.9333,7.175,3.733e-05,0.4979
46.9333,7.1833,4.402e-05,0.4979
46.9333,7.1917,3.382e-05,0.4978
46.9333,7.2,4.154e-05,0.4978
46.9333,7.2083,3.593e-05,0.4978
46.9333,7.2167,3.913e-05,0.4978
46.9333,7.225,4.319e-05,0.4978
46.9333,7.2333,4.071e-05,0.4978
46.9333,7.2417,5.273e-05,0.4978
46.9333,7.25,3.684e-05,0.4977
46.9333,7.2583,3.065e-05,0.4977
46.9333,7.2667,3.359e-05,0.4977
46.9333,7.275,4.103e-05,0.4977
46.9333,7.2833,3.618e-05,0.4977
46.9333,7.2917,3.983e-05,0.4977
46.9333,7.3,4.27e-05,0.4977
46.9333,7.3083,3.865e-05,0.4977
46.9333,7.3167,3.594e-05,0.4976
46.9333,7.325,4.047e-05,0.4976
46.9333,7.3333,3.829e-05,0.4976
46.9333,7.3417,3.643e-05,0.4976
46.9333,7.35,3.703e-05,0.4976
46.9333,7.3583,3.874e-05,0.4976
46.9333,7.3667,4.176e-05,0.4976
46.9333,7.375,5.08e-05,0.4976
46.9333,7.3833,3.625e-05,0.4975
46.9333,7.3917,6.412e-05,0.4975
46.9333,7.4,3.796e-05,0.4975
46.9333,7.4083,3.839e-05,0.4975
46.9333,7.4167,6.142e-05,0.4975
46.9333,7.425,7.108e-05,0.4975
46.9333,7.4333,4.1e-05,0.4975
46.9333,7.4417,6.13e-05,0.4975
46.9333,7.45,4.542e-05,0.4974
46.9333,7.4583,5.959e-05,0.4974
46.9333,7.4667,4.461e-05,0.4974
46.9333,7.475,4.249e-05,0.4974
46.9333,7.4833,3.867e-05,0.4974
46.9333,7.4917,6.397e-05,0.4974
46.9333,7.5,5.804e-05,0.4974
46.9333,7.5083,7.059e-05,0.4974
46.9333,7.5167,4.702e-05,0.4974
46.9333,7.525,3.751e-05,0.4974
46.9333,7.5333,3.336e-05,0.4974
46.9333,7.5417,3.652e-05,0.4973
46.9333,7.55,3.79e-05,0.4973
46.9333,7.5583,6.157e-05,0.4973
46.9333,7.5667,3.733e-05,0.4973
46.9333,7.575,3.467e-05,0.4973
46.9333,7.5833,3.386e-05,0.4973
46.9333,7.5917,3.473e-05,0.4973
46.9333,7.6,0.0001308,0.4973
46.9333,7.6083,6.69e-05,0.4973
46.9333,7.6167,4.279e-05,0.4973
46.9333,7.625,3.281e-05,0.4973
46.9333,7.6333,3.709e-05,0.4973
46.9333,7.6417,3.831e-05,0.4973
46.9333,7.65,5.211e-05,0.4973
46.9333,7.6583,5.406e-05,0.4973
46.9333,7.6667,4.572e-05,0.4973
46.9333,7.675,4.135e-05,0.4973
46.9333,7.6833,3.653e-05,0.4973
46.9333,7.6917,3.701e-05,0.4973
46.9333,7.7,3.102e-05,0.4973
46.9333,7.7083,3.799e-05,0.4973
46.9333,7.7167,3.301e-05,0.4973
46.9333,7.725,3.557e-05,0.4973
46.9333,7.7333,3.892e-05,0.4973
46.9333,7.7417,4.375e-05,0.4973
46.9333,7.75,5.454e-05,0.4973
46.9333,7.7583,3.691e-05,0.4974
46.9333,7.7667,3.656e-05,0.4974
46.9333,7.775,3.343e-05,0.4974
46.9333,7.7833,3.625e-05,0.4974
46.9333,7.7917,3.634e-05,0.4974
46.9333,7.8,3.525e-05,0.4974
46.9333,7.8083,5.737e-05,0.4974
46.9333,7.8167,3.398e-05,0.4974
46.9333,7.825,3.431e-05,0.4974
46.9333,7.8333,3.007e-05,0.4975
46.9333,7.8417,3.549e-05,0.4975
46.9333,7.85,3.502e-05,0.4975
46.9333,7.8583,3.55e-05,0.4975
46.9333,7.8667,3.217e-05,0.4975
46.9333,7.875,2.945e-05,0.4975
46.9333,7.8833,3.619e-05,0.4975
46.9333,7.8917,2.57e-05,0.4975
46.9333,7.9,3.321e-05,0.4976
46.9333,7.9083,3.158e-05,0.4976
46.9333,7.9167,3.819e-05,0.4976
46.9333,7.925,2.668e-05,0.4976
46.9333,7.9333,3.237e-05,0.4976
46.9333,7.9417,3.326e-05,0.4976
46.9333,7.95,3.432e-05,0.4976
46.9333,7.9583,3.413e-05,0.4977
46.9333,7.9667,4.201e-05,0.4977
46.9333,7.975,3.413e-05,0.4977
46.9333,7.9833,5.546e-05,0.4977
46.9333,7.9917,3.45e-05,0.4977
46.9333,8,2.851e-05,0.4977
46.9333,8.0083,2.756e-05,0.4977
46.9333,8.0167,3.357e-05,0.4977
46.9333,8.025,2.569e-05,0.4978
46.9333,8.0333,2.388e-05,0.4978
46.9333,8.0417,3.089e-05,0.4978
46.9333,8.05,3.218e-05,0.4978
46.9333,8.0583,2.783e-05,0.4978
46.9333,8.0667,3.145e-05,0.4978
46.9333,8.075,2.97e-05,0.4978
46.9333,8.0833,3.29e-05,0.4978
46.9333,8.0917,2.604e-05,0.4978
46.9333,8.1,1.908e-05,0.4978
46.9333,8.1083,1.779e-05,0.4978
46.9333,8.1167,2.496e-05,0.4979
46.9333,8.125,3.11e-05,0.4979
46.9333,8.1333,2.613e-05,0.4979
46.9333,8.1417,2.593e-05,0.4979
46.9333,8.15,2.692e-05,0.4979
46.9333,8.1583,2.962e-05,0.4979
46.9333,8.1667,2.776e-05,0.4979
46.9333,8.175,2.479e-05,0.4979
46.9333,8.1833,3.059e-05,0.4979
46.9333,8.1917,2.57e-05,0.4979
46.9333,8.2,2.548e-05,0.4979
46.9333,8.2083,2.672e-05,0.4979
46.9333,8.2167,2.242e-05,0.4979
46.9333,8.225,2.782e-05,0.4979
46.9333,8.2333,2.67e-05,0.4979
46.9333,8.2417,2.812e-05,0.4979
46.9333,8.25,3.076e-05,0.4979
46.9333,8.2583,3.626e-05,0.4979
46.9333,8.2667,3.859e-05,0.4979
46.9333,8.275,3.838e-05,0.4979
46.9333,8.2833,2.372e-05,0.4979
46.9333,8.2917,4.097e-05,0.4979
46.9333,8.3,2.76e-05,0.4979
46.9333,8.3083,3.918e-05,0.4978
46.9333,8.3167,2.733e-05,0.4978
46.9333,8.325,2.263e-05,0.4978
46.9333,8.3333,1.497e-05,0.4978
46.9333,8.3417,1.491e-05,0.4978
46.9333,8.35,1.477e-05,0.4978
46.9333,8.3583,1.848e-05,0.4978
46.9333,8.3667,1.468e-05,0.4978
46.9333,8.375,1.447e-05,0.4978
46.9333,8.3833,2.025e-05,0.4978
46.9333,8.3917,4.458e-05,0.4978
46.9333,8.4,2.015e-05,0.4978
46.9333,8.4083,1.812e-05,0.4978
46.9333,8.4167,1.758e-05,0.4978
46.9333,8.425,1.452e-05,0.4978
46.9333,8.4333,1.74e-05,0.4977
46.9333,8.4417,1.855e-05,0.4977
46.9333,8.45,1.543e-05,0.4977
46.9333,8.4583,2.149e-05,0.4977
46.9333,8.4667,1.988e-05,0.4977
46.9333,8.475,1.522e-05,0.4977
46.9333,8.4833,1.573e-05,0.4977
46.9333,8.4917,2.164e-05,0.4977
46.9333,8.5,2.29e-05,0.4977
46.9333,8.5083,1.911e-05,0.4977
46.9333,8.5167,1.397e-05,0.4977
46.9333,8.525,2.04e-05,0.4977
46.9333,8.5333,2.06e-05,0.4977
46.9333,8.5417,2.159e-05,0.4977
46.9333,8.55,1.354e-05,0.4977
46.9333,8.5583,1.37e-05,0.4977
46.9333,8.5667,1.333e-05,0.4977
46.9333,8.575,1.391e-05,0.4977
46.9333,8.5833,2.875e-05,0.4977
46.9333,8.5917,2.86e-05,0.4977
46.9333,8.6,2.846e-05,0.4976
46.9333,8.6083,2.831e-05,0.4976
46.9333,8.6167,1.365e-05,0.4976
46.9333,8.625,1.27e-05,0.4976
46.9333,8.6333,1.28e-05,0.4976
46.9333,8.6417,1.336e-05,0.4976
46.9333,8.65,1.369e-05,0.4976
46.9333,8.6583,1.254e-05,0.4976
46.9333,8.6667,1.267e-05,0.4977
46.9333,8.675,1.405e-05,0.4977
46.9333,8.6833,1.483e-05,0.4977
46.9333,8.6917,1.534e-05,0.4977
46.9333,8.7,1.285e-05,0.4977
46.9333,8.7083,1.497e-05,0.4977
46.9333,8.7167,1.328e-05,0.4977
46.9333,8.725,1.544e-05,0.4977
46.9333,8.7333,1.233e-05,0.4977
46.9333,8.7417,1.255e-05,0.4977
46.9333,8.75,1.19e-05,0.4977
46.9333,8.7583,1.275e-05,0.4977
46.9333,8.7667,1.708e-05,0.4977
46.9333,8.775,1.226e-05,0.4977
46.9333,8.7833,1.257e-05,0.4977
46.9333,8.7917,1.518e-05,0.4977
46.9333,8.8,1.459e-05,0.4977
46.9333,8.8083,1.481e-05,0.4977
46.9333,8.8167,1.225e-05,0.4978
46.9333,8.825,1.19e-05,0.4978
46.9333,8.8333,1.152e-05,0.4978
46.9333,8.8417,1.591e-05,0.4978
46.9333,8.85,1.171e-05,0.4978
46.9333,8.8583,1.116e-05,0.4978
46.9333,8.8667,1.66e-05,0.4978
46.9333,8.875,1.769e-05,0.4978
46.9333,8.8833,1.794e-05,0.4978
46.9333,8.8917,1.785e-05,0.4978
46.9333,8.9,1.513e-05,0.4979
46.9333,8.9083,1.189e-05,0.4979
46.9333,8.9167,1.052e-05,0.4979
46.9333,8.925,1.41e-05,0.4979
46.9333,8.9333,1.087e-05,0.4979
46.9333,8.9417,1.164e-05,0.4979
46.9333,8.95,1.57e-05,0.4979
46.9333,8.9583,1.03e-05,0.4979
46.9333,8.9667,1.557e-05,0.498
46.9333,8.975,1.38e-05,0.498
46.9333,8.9833,1.537e-05,0.498
46.9333,8.9917,1.219e-05,0.498
46.9333,9,1.408e-05,0.498
46.9333,9.0083,1.706e-05,0.498
46.9333,9.0167,1.448e-05,0.498
46.9333,9.025,1.18e-05,0.4981
46.9333,9.0333,1.295e-05,0.4981
46.9333,9.0417,1.316e-05,0.4981
46.9333,9.05,1.706e-05,0.4981
46.9333,9.0583,1.212e-05,0.4981
46.9333,9.0667,1.227e-05,0.4981
46.9333,9.075,1.712e-05,0.4981
46.9333,9.0833,1.475e-05,0.4982
46.9333,9.0917,1.698e-05,0.4982
46.9333,9.1,1.693e-05,0.4982
46.9333,9.1083,1.766e-05,0.4982
46.9333,9.1167,1.535e-05,0.4982
46.9333,9.125,1.211e-05,0.4982
46.9333,9.1333,1.445e-05,0.4982
46.9333,9.1417,1.169e-05,0.4983
46.9333,9.15,1.301e-05,0.4983
46.9333,9.1583,1.311e-05,0.4983
46.9333,9.1667,1.239e-05,0.4983
46.9333,9.175,1.393e-05,0.4983
46.9333,9.1833,1.096e-05,0.4983
46.9333,9.1917,9.892e-06,0.4983
46.9333,9.2,1.032e-05,0.4983
46.9333,9.2083,1.063e-05,0.4984
46.9333,9.2167,1.498e-05,0.4984
46.9333,9.225,1.597e-05,0.4984
46.9333,9.2333,1.207e-05,0.4984
46.9333,9.2417,1.16e-05,0.4984
46.9333,9.25,1.188e-05,0.4984
46.9333,9.2583,1.156e-05,0.4984
46.9333,9.2667,1.509e-05,0.4984
46.9333,9.275,1.15e-05,0.4985
46.9333,9.2833,1.166e-05,0.4985
46.9333,9.2917,1.227e-05,0.4985
46.9333,9.3,1.111e-05,0.4985
46.9333,9.3083,1.054e-05,0.4985
46.9333,9.3167,1.203e-05,0.4985
46.9333,9.325,1.279e-05,0.4985
46.9333,9.3333,1.295e-05,0.4985
46.9333,9.3417,1.299e-05,0.4985
46.9333,9.35,1.063e-05,0.4985
46.9333,9.3583,1.299e-05,0.4986
46.9333,9.3667,1.198e-05,0.4986
46.9333,9.375,1.077e-05,0.4986
46.9333,9.3833,9.822e-06,0.4986
46.9333,9.3917,8.569e-06,0.4986
46.9333,9.4,7.859e-06,0.4986
46.9333,9.4083,7.876e-06,0.4986
